InvoiceNo,InvoiceDate,StockCode,Description,Quantity,UnitPrice,Revenue,CustomerID,Country
540130,2011-01-05 10:46:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,128,2.55,326.4,13798,United Kingdom
540146,2011-01-05 10:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15002,United Kingdom
540153,2011-01-05 11:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15841,United Kingdom
540161,2011-01-05 11:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,7,2.95,20.65,16719,United Kingdom
540163,2011-01-05 11:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13089,United Kingdom
540172,2011-01-05 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,18109,United Kingdom
540180,2011-01-05 13:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15984,United Kingdom
540180,2011-01-05 13:05:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15984,United Kingdom
540185,2011-01-05 13:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14653,United Kingdom
540188,2011-01-05 13:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,16771,United Kingdom
540242,2011-01-05 15:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15046,United Kingdom
540247,2011-01-05 15:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,15464,United Kingdom
540257,2011-01-05 17:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12748,United Kingdom
540259,2011-01-06 09:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18226,United Kingdom
540268,2011-01-06 11:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13458,United Kingdom
540277,2011-01-06 12:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14258,United Kingdom
540278,2011-01-06 12:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15719,United Kingdom
540288,2011-01-06 12:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17634,United Kingdom
540349,2011-01-06 14:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15379,United Kingdom
540361,2011-01-06 15:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13408,United Kingdom
540364,2011-01-06 16:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14505,United Kingdom
540371,2011-01-06 16:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14312,United Kingdom
540372,2011-01-06 16:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13081,United Kingdom
540408,2011-01-07 09:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,250,2.55,637.5,16013,United Kingdom
540464,2011-01-07 13:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14298,United Kingdom
540467,2011-01-07 13:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18198,United Kingdom
540469,2011-01-07 14:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12484,Spain
540471,2011-01-07 14:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,15601,United Kingdom
540489,2011-01-07 16:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,13593,United Kingdom
540504,2011-01-09 11:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13668,United Kingdom
540513,2011-01-09 11:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13758,United Kingdom
540514,2011-01-09 11:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15708,United Kingdom
540517,2011-01-09 12:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17128,United Kingdom
540524,2011-01-09 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,15,2.95,44.25,16735,United Kingdom
540525,2011-01-09 13:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16833,United Kingdom
540530,2011-01-09 14:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14755,United Kingdom
540531,2011-01-09 14:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,16549,United Kingdom
540539,2011-01-09 14:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18260,United Kingdom
540542,2011-01-09 15:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15107,United Kingdom
540552,2011-01-10 09:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16350,United Kingdom
540647,2011-01-10 14:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17406,United Kingdom
540689,2011-01-11 08:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1010,3.24,3272.4,17450,United Kingdom
540692,2011-01-11 09:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14320,United Kingdom
540701,2011-01-11 09:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15640,United Kingdom
540704,2011-01-11 10:04:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,17742,United Kingdom
540800,2011-01-11 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13798,United Kingdom
540813,2011-01-11 12:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14669,United Kingdom
540815,2011-01-11 12:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1930,2.55,4921.5,15749,United Kingdom
540817,2011-01-11 12:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14209,United Kingdom
540826,2011-01-11 14:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13102,United Kingdom
540834,2011-01-11 14:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14733,United Kingdom
540839,2011-01-11 15:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,16791,United Kingdom
540859,2011-01-12 10:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17965,United Kingdom
540862,2011-01-12 11:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15953,United Kingdom
540907,2011-01-12 11:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13488,United Kingdom
540943,2011-01-12 12:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17841,United Kingdom
540953,2011-01-12 13:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14587,United Kingdom
540953,2011-01-12 13:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14587,United Kingdom
540955,2011-01-12 13:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14715,United Kingdom
540968,2011-01-12 13:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17338,United Kingdom
540979,2011-01-12 15:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,15727,United Kingdom
540981,2011-01-12 15:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12868,United Kingdom
540990,2011-01-12 16:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17048,United Kingdom
541004,2011-01-13 10:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18190,United Kingdom
541134,2011-01-14 10:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15615,United Kingdom
541205,2011-01-14 12:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,18106,United Kingdom
541207,2011-01-14 12:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17685,United Kingdom
541215,2011-01-14 13:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14329,United Kingdom
541223,2011-01-14 14:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17954,United Kingdom
541241,2011-01-16 11:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13782,United Kingdom
541252,2011-01-16 13:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,20,2.95,59.0,13064,United Kingdom
541262,2011-01-16 15:50:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,18069,United Kingdom
541268,2011-01-17 10:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,12872,United Kingdom
541275,2011-01-17 11:28:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14176,United Kingdom
541280,2011-01-17 11:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15296,United Kingdom
541283,2011-01-17 12:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12820,United Kingdom
541286,2011-01-17 13:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13982,United Kingdom
541288,2011-01-17 13:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,62,2.55,158.1,14525,United Kingdom
541289,2011-01-17 13:23:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,14606,United Kingdom
541302,2011-01-17 14:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13769,United Kingdom
541316,2011-01-17 14:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,13209,United Kingdom
541413,2011-01-17 16:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13859,United Kingdom
541414,2011-01-17 16:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,18212,United Kingdom
541428,2011-01-18 08:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14242,United Kingdom
541486,2011-01-18 13:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18109,United Kingdom
541504,2011-01-18 15:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14415,United Kingdom
541509,2011-01-18 16:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13263,United Kingdom
541510,2011-01-18 16:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14428,United Kingdom
541564,2011-01-19 11:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,16904,United Kingdom
541565,2011-01-19 11:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14527,United Kingdom
541570,2011-01-19 12:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,256,2.55,652.8,14646,Netherlands
541588,2011-01-19 14:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14307,United Kingdom
541596,2011-01-19 16:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,17602,United Kingdom
541657,2011-01-20 12:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16321,Australia
541660,2011-01-20 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17787,United Kingdom
541660,2011-01-20 12:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17787,United Kingdom
541669,2011-01-20 12:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17315,United Kingdom
541676,2011-01-20 14:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15379,United Kingdom
541682,2011-01-20 15:00:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14770,United Kingdom
541789,2011-01-21 13:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,48,2.55,122.4,14088,United Kingdom
541813,2011-01-21 15:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18239,United Kingdom
541816,2011-01-21 15:56:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,17799,United Kingdom
541838,2011-01-23 10:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12916,United Kingdom
541843,2011-01-23 12:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13659,United Kingdom
541843,2011-01-23 12:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13659,United Kingdom
541849,2011-01-23 13:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13230,United Kingdom
541855,2011-01-23 14:59:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,13742,United Kingdom
541862,2011-01-23 16:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,10,2.95,29.5,14068,United Kingdom
541979,2011-01-24 14:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
541985,2011-01-24 15:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15052,United Kingdom
541996,2011-01-25 10:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18075,United Kingdom
542079,2011-01-25 12:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,18144,United Kingdom
542102,2011-01-25 13:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,18,2.95,53.1,12744,Singapore
542105,2011-01-25 13:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12854,United Kingdom
542107,2011-01-25 13:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16222,United Kingdom
542108,2011-01-25 13:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17460,United Kingdom
542130,2011-01-25 15:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13468,United Kingdom
542141,2011-01-26 08:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,96,2.55,244.8,14548,United Kingdom
542174,2011-01-26 11:14:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16043,United Kingdom
542226,2011-01-26 13:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17075,United Kingdom
542231,2011-01-26 13:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16714,United Kingdom
542239,2011-01-26 14:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17786,United Kingdom
542239,2011-01-26 14:35:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17786,United Kingdom
542247,2011-01-26 15:49:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,12997,United Kingdom
542258,2011-01-26 17:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17372,United Kingdom
542266,2011-01-26 17:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,16918,United Kingdom
542274,2011-01-27 10:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16782,United Kingdom
542277,2011-01-27 10:30:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14440,United Kingdom
542353,2011-01-27 12:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16700,United Kingdom
542360,2011-01-27 12:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14701,United Kingdom
542381,2011-01-27 14:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17213,United Kingdom
542388,2011-01-27 14:45:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14239,United Kingdom
542393,2011-01-27 15:02:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,18125,United Kingdom
542398,2011-01-27 15:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,13174,United Kingdom
542434,2011-01-28 10:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16755,United Kingdom
542470,2011-01-28 11:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,14133,United Kingdom
542520,2011-01-28 12:21:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,15547,United Kingdom
542530,2011-01-28 13:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15365,United Kingdom
542538,2011-01-28 13:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,15079,United Kingdom
542595,2011-01-30 10:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14040,United Kingdom
542602,2011-01-30 12:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15579,United Kingdom
542603,2011-01-30 12:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16985,United Kingdom
542606,2011-01-30 13:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,20,2.95,59.0,14595,United Kingdom
542607,2011-01-30 13:48:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13148,United Kingdom
542608,2011-01-30 13:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,16770,United Kingdom
542609,2011-01-30 14:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,13161,United Kingdom
542611,2011-01-30 14:13:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15415,United Kingdom
542614,2011-01-30 14:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15708,United Kingdom
542618,2011-01-30 15:52:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,14502,United Kingdom
542623,2011-01-31 09:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,17239,United Kingdom
542711,2011-01-31 13:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17894,United Kingdom
542717,2011-01-31 14:07:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17580,United Kingdom
542719,2011-01-31 14:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17619,United Kingdom
542777,2011-02-01 08:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14911,EIRE
542780,2011-02-01 09:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17675,United Kingdom
542789,2011-02-01 10:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17511,United Kingdom
542790,2011-02-01 10:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16612,United Kingdom
542806,2011-02-01 11:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,33,2.55,84.14999999999999,12836,United Kingdom
542891,2011-02-01 13:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,16705,United Kingdom
542895,2011-02-01 13:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14549,United Kingdom
542897,2011-02-01 13:55:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,15854,United Kingdom
542908,2011-02-01 15:24:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13110,United Kingdom
542923,2011-02-02 09:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14665,United Kingdom
542932,2011-02-02 10:54:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13089,United Kingdom
542934,2011-02-02 11:01:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13093,United Kingdom
542994,2011-02-02 12:03:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,64,2.55,163.2,17230,United Kingdom
543006,2011-02-02 12:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,17975,United Kingdom
543011,2011-02-02 13:25:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.95,70.80000000000001,15270,United Kingdom
543020,2011-02-02 14:29:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15005,United Kingdom
543022,2011-02-02 14:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16771,United Kingdom
543023,2011-02-02 14:38:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15270,United Kingdom
543024,2011-02-02 14:39:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,24,2.55,61.2,13777,United Kingdom
543028,2011-02-02 15:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14443,United Kingdom
543031,2011-02-02 15:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14798,United Kingdom
543040,2011-02-02 17:06:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17337,United Kingdom
543047,2011-02-03 09:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16210,United Kingdom
543053,2011-02-03 10:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,17362,United Kingdom
543108,2011-02-03 12:37:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,14085,United Kingdom
543111,2011-02-03 12:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,15719,United Kingdom
543114,2011-02-03 13:26:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,14156,EIRE
543123,2011-02-03 14:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,18178,United Kingdom
543126,2011-02-03 14:41:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13581,United Kingdom
543165,2011-02-03 19:58:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,13230,United Kingdom
543166,2011-02-04 08:27:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,13488,United Kingdom
543174,2011-02-04 09:34:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,16938,United Kingdom
543187,2011-02-04 11:43:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14778,United Kingdom
543199,2011-02-04 12:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,13102,United Kingdom
543251,2011-02-04 14:51:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14194,United Kingdom
543272,2011-02-06 11:11:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,14810,United Kingdom
543276,2011-02-06 13:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,16525,United Kingdom
543282,2011-02-06 16:08:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,1,2.95,2.95,12956,United Kingdom
543293,2011-02-07 11:20:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17613,United Kingdom
543300,2011-02-07 11:42:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13334,United Kingdom
543350,2011-02-07 13:15:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,13809,Cyprus
543367,2011-02-07 14:33:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,18225,United Kingdom
543371,2011-02-07 14:53:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,8,2.95,23.6,14048,United Kingdom
543391,2011-02-08 10:12:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,14475,United Kingdom
543394,2011-02-08 10:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,96,2.55,244.8,15797,United Kingdom
543398,2011-02-08 10:47:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,16458,United Kingdom
543413,2011-02-08 11:32:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,13098,United Kingdom
543428,2011-02-08 11:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,17787,United Kingdom
543474,2011-02-08 15:09:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,14415,United Kingdom
543529,2011-02-09 12:16:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,18109,United Kingdom
543541,2011-02-09 14:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,6,2.95,17.7,12462,Spain
543547,2011-02-09 16:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,2,2.95,5.9,17358,United Kingdom
543555,2011-02-10 10:18:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,32,2.55,81.6,17686,United Kingdom
543592,2011-02-10 11:57:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,9,2.95,26.55,17243,United Kingdom
543626,2011-02-10 15:40:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15796,United Kingdom
543631,2011-02-10 16:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14081,United Kingdom
543641,2011-02-10 17:19:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,4,2.95,11.8,14555,United Kingdom
543646,2011-02-10 19:44:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,5,2.95,14.75,17790,United Kingdom
543668,2011-02-11 11:17:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,3,2.95,8.850000000000001,18118,United Kingdom
543675,2011-02-11 11:31:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,150,2.55,382.5,16013,United Kingdom
543734,2011-02-11 12:22:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,17512,United Kingdom
543736,2011-02-11 12:36:00,85123A,CREAM HANGING HEART T-LIGHT HOLDER,12,2.95,35.40000000000001,15044,United Kingdom
